id,CarName,YEAR,COLOR,mileage,price,list_name
166,FINO Sport Classic ,2552,,,18900.0,category-มอเตอร์ไซค์ AUTO
165,Nouvo MX ,2549,,,16000.0,category-มอเตอร์ไซค์ AUTO
164,Click-i ,2555,,,25000.0,category-มอเตอร์ไซค์ AUTO
162,SCOOPY-i ,2554,,,26500.0,category-มอเตอร์ไซค์ AUTO
153,FINO fashion  ,2556,,6,22900.0,category-มอเตอร์ไซค์ AUTO
144,Scoopy-i ,2555,,,26000.0,category-มอเตอร์ไซค์ AUTO
143,FINO  ,2552,สีม่วงจี๊ด,,18500.0,category-มอเตอร์ไซค์ AUTO
127, PCX 150 ,2556,,,0.0,category-มอเตอร์ไซค์ AUTO
125,STEP ,,สีขาว,,0.0,category-มอเตอร์ไซค์ AUTO
119,SKYDRIVE  ,2553,สีขาว,,0.0,category-มอเตอร์ไซค์ AUTO
118,MIO   ,2550,สีขาว,,0.0,category-มอเตอร์ไซค์ AUTO
112, PCX  ,2553,สีน้ำตาล,,0.0,category-มอเตอร์ไซค์ AUTO
111,Scoopy-i -,,สีแดง-ทอง,,0.0,category-มอเตอร์ไซค์ AUTO
110,NOUVO Elegance ,2551,,,0.0,category-มอเตอร์ไซค์ AUTO
109,NOUVO MX,,,,0.0,category-มอเตอร์ไซค์ AUTO
108,NOUVO Elegance  ,,สีขาว,,0.0,category-มอเตอร์ไซค์ AUTO
107,NOUVO ,2547,สีแดง,,0.0,category-มอเตอร์ไซค์ AUTO
80,FINO  ,,สีแดง,,0.0,category-มอเตอร์ไซค์ AUTO
79,FINO  ,,สีฟ้า,,0.0,category-มอเตอร์ไซค์ AUTO
78,FINO  ,,สีขาว,,0.0,category-มอเตอร์ไซค์ AUTO
77,FINO  ,,สีขาว,,0.0,category-มอเตอร์ไซค์ AUTO
76,FINO  ,,สีส้ม,,0.0,category-มอเตอร์ไซค์ AUTO
75,FINO   ,,สีดำ,,0.0,category-มอเตอร์ไซค์ AUTO
74,FINO -,,สีเขียว-ดำ,,0.0,category-มอเตอร์ไซค์ AUTO
73,AIRBLADE i ,,สีน้ำตาล,,0.0,category-มอเตอร์ไซค์ AUTO
72,AIRBLADE ,,สีน้ำตาล,,0.0,category-มอเตอร์ไซค์ AUTO
71,AIRBLADE -,,สีขาว-แดง,,0.0,category-มอเตอร์ไซค์ AUTO
70,AIRBLADE ,,สีน้ำเงิน,,0.0,category-มอเตอร์ไซค์ AUTO
69,AirBlade i,,,,0.0,category-มอเตอร์ไซค์ AUTO
51,4 Spacy-i    ,,,,25000.0,category-มอเตอร์ไซค์ AUTO
49, PCX  ,,สีแดง,,47000.0,category-มอเตอร์ไซค์ AUTO
47,FINO ,2553,,,21500.0,category-มอเตอร์ไซค์ AUTO
46,ICON ,2552,,,18000.0,category-มอเตอร์ไซค์ AUTO
45,Airblade  ,,สีดำ,,0.0,category-มอเตอร์ไซค์ AUTO
41, PCX ,2553,,,47000.0,category-มอเตอร์ไซค์ AUTO
40, PCX ,2554,,,48000.0,category-มอเตอร์ไซค์ AUTO
37,Airblade-i ,2552,,,25000.0,category-มอเตอร์ไซค์ AUTO
33,FINO ,2554,,,20500.0,category-มอเตอร์ไซค์ AUTO
32,Click-i ,2552,,,21500.0,category-มอเตอร์ไซค์ AUTO
31,Fino Sport ,2552,,,18000.0,category-มอเตอร์ไซค์ AUTO
30,Click  ,2551,,,15500.0,category-มอเตอร์ไซค์ AUTO
29,FINO ,2551,,,19500.0,category-มอเตอร์ไซค์ AUTO
28,Scoopy-i ,2553,สีฟ้าสดใส,,24500.0,category-มอเตอร์ไซค์ AUTO
26,Mio  ,2548,,,16500.0,category-มอเตอร์ไซค์ AUTO
25,Click-i ,2553,สีขาว-เขียว,,23000.0,category-มอเตอร์ไซค์ AUTO
23,Nouvo Elegance ,2552,,,22500.0,category-มอเตอร์ไซค์ AUTO
22,Mio ,2549,,,15000.0,category-มอเตอร์ไซค์ AUTO
21,Scoopy-i ,2555,สีขาวสุดกริ๊บ,3,27000.0,category-มอเตอร์ไซค์ AUTO
16,STEP ,2549,,,12500.0,category-มอเตอร์ไซค์ AUTO
13,Click-i ,2553,สีหวานน่ารัก,,22000.0,category-มอเตอร์ไซค์ AUTO
12,FINO ,2550,,,16000.0,category-มอเตอร์ไซค์ AUTO
11,FINO ,2555,,,25000.0,category-มอเตอร์ไซค์ AUTO
10,FINO Classic 52   ,,,,19000.0,category-มอเตอร์ไซค์ AUTO
9,Nouvo MX ,2549,,,16500.0,category-มอเตอร์ไซค์ AUTO
6,MIO ,2550,สีดำเรียบเท่,,16500.0,category-มอเตอร์ไซค์ AUTO
5,Click-i ,2553,,,23500.0,category-มอเตอร์ไซค์ AUTO
4,Click-i ,2554,,,25500.0,category-มอเตอร์ไซค์ AUTO
4738,FINN115I ,2565,สีน้ำเงินเทาเท่ๆ,,36900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4733,WAVE110I ,2558,สีแดงดำเท่ๆ,,27900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4734,DREAM SUPER CUB ,2559,สีน้ำเงินเท่ๆ,,33500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4735,WAVE125I ,2565,สีแดงสวยๆ,3708,49500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4717, EXCITER ,2565,สีน้ำเงินเท่ๆ,,49900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4708,WAVE125i ,2563,สีน้ำเงินสวยๆ,,47500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4709, TENA ,2547,สีเทาเท่,,11900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4706,WAVE125I ,2563,สีเทาเท่ๆ,,52900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4701,FINN115I ,2564,สีเทาเท่ๆ,,35900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4634,EXCITER150 ,2559,สีน้ำเงินเทาแจ่มๆ,,33900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4409,EXCITER ,2563,สีแดงเท่ๆ,,45900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4225, WAVE125R ,2550,สีแดงแจ่มๆ,,28000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4223,SPARK135I ,2553,สีดำเท่,,16500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4220,WAVE125I ,2563,สีดำเท่ๆ,,44000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4523,FINN115I ,2564,สีดำแดงสวยๆ,3412,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4549,SPARK135I ,2558,สีเทาขาวเท่ๆ,,22500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4552,FINN115I ,2564,สีน้ำเงินสวยๆ,9655,37900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4697,FINN115i ,2564,สีน้ำเงินสวยๆ,7337,37900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4619,DREAM SUPER CUB ,2558,สีม่วงสวยๆ,,32500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4699,FINN115I ,2565,สีแดงแจ่มๆ,7044,36900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4695,WAVE110I ,2565,สีน้ำเงินสวยๆ,8893,43900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4690,DREAM SUPER CUB ,2559,สีแดงขาวแจ่มๆ,,32500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4666,FINN115I ,2565,สีเทาสวยๆ,4649,38900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4694,FINN115I ,2565,สีแดงดำสวยๆ,6204,38900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4718,WAVE125I ,2560,สีดำแดงเท่ๆ,,39900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4689, WAVE125I ,2564,สีดำสวยๆ,4320,54500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4683,SONIC125 ,2547,สีแดงเท่ๆ,,21500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4630,FINN115i ,2564,สีแดงดำ,7476,34900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4569,FINN115I ,2564,สีน้ำเงินเท่ๆ,8624,38500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4628,FINN115I ,2564,สีแดงดำสวยๆ,7761,37900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4632,FINN115i ,2564,สีน้ำเงินดำแจ่มๆ,8831,36900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4658,FINN115I ,2565,สีแดงแจ่มๆ,,38900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4675,WAVE125I ,2559,สีดำสวยๆ,36,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4550,WAVE125X ,2551,สีน้ำเงินเท่ๆ,,20900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4662,FINN115I ,2564,สีดำเทาเท่ๆ,,34900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4591,FINN115i ,2564,สีน้ำเงินเท่ๆ,4262,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4637,WAVE125I ,2563,สีเทาเท่ๆ,,47900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4529,FINN115I ,2564,สีดำแดงสวยๆ,,31900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4631,FINN115i ,2564,สีดำแดงเท่ๆ,4311,39900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4615,SUPER CUB ,2564,สีชมพูแจ่มๆ,3711,41900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4465,FINN115I ,2563,สีดำสวยๆ,,33900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4206, WAVE110I ,2557,สีน้ำเงินเท่ๆ,,22000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4203,SPARK135I ,2554,สีแดงสวยๆ,,22000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4202,FINN115I ,2564,สีดำเท่ๆ,8447,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4200,EXCITER150 ,2559,สีขาวแดงสวยๆ,,26000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4198,FINN115I ,2563,สีแดงดำแจ่มๆ,,32500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4430,FINN115i ,2564,สีแดงสวยๆ,,35900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4559,WAVE110I ,2561,สีน้ำเงินเท่ๆ,,29900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4561,WAVE125I ,2561,สีขาวแดงสวยๆ,,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4565,WAVE125I ,2558,สีแดงแจ่มๆ,,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4491,WAVE110I ,2564,สีแดงสวยๆ,,40900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4439,FINN115i ,2564,สีน้ำเงินเท่ๆ,8754,36900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4526,WAVE100 ,2545,สีเทาเท่ๆ,,15500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4542,WAVE125I ,2562,สีดำแดงเท่ๆ,8474,46900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4186,FINN115I ,2563,สีดำแดงเท่ๆ,,31500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4182,WAVE125I ,2556,สีน้ำเงินสวยๆ,,31500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4179,DREAM SUPER CUB ,2560,สีน้ำเงินเท่ๆ,,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4489,SONIC125 ,2547,สีแดงเท่ๆ,,19900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4412,DREAM SUPER CUB ,2564,สีแดงสวยๆ,4895,42500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4501,WAVE125i ,2563,สีน้ำเงินสวยๆ,4553,47900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4441,WAVE125I ,2554,สีดำเท่ๆ,,34900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4521,WAVE125I ,2556,สีน้ำเงินเท่ๆ,,30500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4471,DREAM SUPER CUB ,2558,สีชมพูสวยๆ,,31500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4508,YAMAHA FRESH,2547,สีฟ้าเท่ๆ,,13500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4413,FINN115i ,2564,สีแดงเท่ๆ,3759,37500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4251,WAVE110I ,2563,สีแดงเท่ๆ,,38800.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4250,FINN115I ,2564,สีนำ้เงินดำเท่ๆ,4505,34000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4248,WAVE110I ,2561,สีน้ำเงินเท่ๆ,,33900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4468,WAVE110I ,2558,สีน้ำเงินเท่ๆ,,27900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4240, FINN115I ,2562,สีน้ำงินดำสวยๆ,,34000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4494,WAVE100S ,2551,สีน้ำเงินเท่ๆ,,20900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4411,FINN115I ,2564,สีดำแดงสวยๆ,4754,32900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4418,SONIC125 ,2548,สีแดงเท่ๆ,,20900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4382,WAVE110I ,2561,สีน้ำเงินเท่ๆ,,33900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4390,FINN115I ,2563,สีดำแดงเท่ๆ,,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4434,WAVE125I ,2563,สีขาวเท่ๆ,,45900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4432,FINN115I ,2564,สีดำแดงเท่ๆ,,35900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4456,WAVE110I ,2559,สีดำแดงเท่ๆ,,34500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4425,WAVE110 ,2558,สีดำสวยๆ,,26900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4424,WAVE110i ,2558,สีน้ำเงินเท่ๆ,,27500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4414,WAVE110i ,2563,สีดำเท่ๆ,,33900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4419,WAVE110I ,2557,สีน้ำเงินเท่ๆ,,29500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4369,WAVE110I ,2560,สีน้ำเงินเท่ๆ,,31500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4427,FINN115i ,2564,สีดำแดงเท่ๆ,8393,36900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4344, FINN115I ,2563,สีแดงดำเท่ๆ,,31900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4376,WAVE110i ,2558,สีขาวสวยๆ,,28900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4393,WAVE110i ,2559,สีดำเท่ๆ,,29500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4383,FINN115I ,2564,สีน้ำเงินเท่ๆ,,35900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4373,DREAM SUPER CUB ,2559,สีแดงสวยๆ,,30500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4379,WAVE110i ,2560,สีดำแดงสวยๆ,,33500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4398,WAVE125i ,2558,สีน้ำเงินสวยๆ,,30900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4380,WAVE110i ,2560,สีแดงเท่ๆ,,30500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4400,WAVE125I ,2559,สีดำเท่ๆ,,35500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4246,FINN115I ,2564,สีดำแดงเท่ๆ,3256,35900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4277,WAVE100S ,2552,สีน้ำเงินเท่ๆ,,18500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4342,FINN115I ,2562,สีดำแดงสวยๆ,,23900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4262,WAVE110I ,2562,สีแดงดำเท่ๆ,,32900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4377,WAVE110i ,2558,สีแดงสวยๆ,,28500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4359,WAVE110I ,2564,สีแดงสวยๆ,5868,36900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4360,WAVE110I ,2560,สีแดงสวยๆ,,28500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4356,WAVE110I ,2557,สีแดงดำเท่ๆ,,31500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4324,WAVE125I ,2553,สีม่วงสวยๆ,,32900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4340,SUPER CUB ,2564,สีขาวสวยๆ,8490,39900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4263,FINN115I ,2561,สีน้ำเงินดำเท่ๆ,,29900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4184,FINN115I ,2563,สีดำแดงเท่ๆ,,35000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4302,WAVE110I ,2561,สีดำแดงเท่ๆ,,32900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4299,FINN115I ,2564,สีดำเขียวสวยๆ,4730,36900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4319,FINN115I ,2564,สีน้ำเงินดำๆ,4337,35500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4188,FINN115I ,2563,สีแดงดำเท่ๆ,6648,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4162,FINN115I ,2564,สีแดงดำสวยๆ,3534,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4293,SUZUKI BEAT ,2547,สีน้ำเงินสวยๆ,,15500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4218,WAVE110I ,2564,สีขาวสวยๆ,5325,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4320,WAVE110I ,2553,สีชมพูสวยๆ,,17900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4317,FINN115I ,2563,สีดำเขียวเท่ๆ,,33500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4318,FINN115I ,2564,สีดำแดงเท่ๆ,1930,35900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4295, WAVE110I ,2559,สีน้ำเงินเท่ๆ,,29900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4294,WAVE110I ,2564,สีแดงสวยๆ,5452,42500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4300,FINN115I ,2564,สีดำแดงสวยๆ,4532,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4274,FINN115I ,2564,สีน้ำเงินเท่ๆ,3050,35900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4226,WAVE110I ,2563,สีน้ำเงินดำเท่ๆ,,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4256,WAVE110I ,2554,สีดำแดงเท่ๆ,,22500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4266,WAVE110I ,2553,สีน้ำเงินสวยๆ,,18500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4260,WAVE110I ,2563,สีน้ำเงินเทาเท่ๆ,,35500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4234,DREAM SUPER CUB ,2562,สีแดงขาว,,35500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4222,WAVE110I ,2564,สีน้ำเงินสวยๆ,9476,39500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4169,GD110 ,2562,สีดำเท่ๆ,9805,28500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4168,EXCITER ,2563,สีดำเท่ๆ,4460,49000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4167,WAVE125I ,2562,สีดำสวยๆ,,43000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4165,WAVE110I ,2563,สีขาวสวยๆ,,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4164,WAVE110I ,2563,สีดำเท่ๆ,,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4163,WAVE110I ,2563,สีดำแดงเท่ๆ,,39000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4161,WAVE110I ,2563,สีแดงสวยๆ,,33500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4159,WAVE110I ,2564,สีเทาเท่ๆ,6730,35500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4147,WAVE110I ,2560,สีน้ำเงินสวยๆ,,27000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4146,WAVE110I ,2558,สีน้ำเงินเทาเท่ๆ,,29000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4145,DREAM SUPER CUB ,2558,สีเหลืองแจ่มๆ,,24500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4144,WAVE110I ,2556,สีน้ำเงินเท่ๆ,,23000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4125, WAVE125I ,2560,สีน้ำเงินเท่ๆ,,39500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4121,WAVE125I ,2563,สีดำเท่ๆ,9926,44500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4109,FINN115I ,2564,,2316,34900.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4105,WAVE110I ,2561,สีน้ำเงินเท่ๆ,,26000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4103,FINN115I ,2564,สีน้ำเงินสวยๆ,1447,39500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4100,WAVE110I ,2562,สีดำแดงเท่ๆ,,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4098,WAVE110I ,2558,สีขาวแดงสวยๆ,,27000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4097,WAVE125I ,2558,สีดำเท่ๆ,,32000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4095,DREAM SUPER CUB ,2560,สีน้ำเงินเท่ๆ,,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4094,DREAM SUPER CUB ,2559,สีน้ำตาลขาว,,30500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4093,WAVE110I ,2560,สีน้ำเงินสวยๆ,,29500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4084, WAVE100 ,2545,สีน้ำเงินเท่ๆ,,13000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4083,WAVE110I ,2560,สีแดงดำเท่ๆ,,29500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4082,SPARK115I ,2556,สีน้ำเงินเท่ๆ,,19500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4079,FINN115I ,2563,สีดำแดงเท่ๆ,,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4075,FINN115I ,2562,สีแดงดำสวยๆ,,32500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4073,WAVE110I ,2556,สีดำแดงเท่ๆ,,25000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4068,WAVE110I ,2559,สีแดงดำสวยๆ,,29000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4046,FINN115I ,2563,สีแดงแจ่มๆ,,30500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4044,WAVE125I ,2552,สีดำเท่ๆ,,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4037, WAVE110I ,2562,สีดำแดง,,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4035,WAVE110I ,2563,สีน้ำเงินดูดี,,34000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4034,WAVE110I ,2562,สีดำเท่ๆ,,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4024, WAVE110I ,2561,สีดำแดงเท่ๆ,,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4022,FINN115I ,2563,สีแดงแจ่มๆ,,32500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4021,FINN115I ,2562,สีน้ำเงินเท่ๆ,,31000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4020,WAVE125I ,2558,สีแดงแจ่มๆ,,30000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4008,FINN115I ,2563,สีน้ำเงินเท่ๆ,,29500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4007,WAVE110I ,2563,สีขาวหรูหรา,6546,36500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
4000,WAVE110I ,2558,สีดำแดงสวยๆ,,28500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3999,WAVE125I ,2549,สีขาวสวยๆ,,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3997,WAVE110I ,2558,สีดำเท่ๆ,29,29500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3996,WAVE110I ,2561,สีขาวสวยๆ,,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3994,WAVE125I ,2562,สีน้ำเงินเท่ๆ,,42500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3992,FINN115I ,2563,สีดำเท่ๆ,8663,34000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3991,FINN115I ,2563,สีน้ำเงินดำเท่ๆ,,33500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3988,DREAM SUPER CUB ,2562,สีชมพูแจ่มๆ,,34500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3983,WAVE125I ,2560,สีดำแดงสวยๆ,34,34000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3979, SPARK NANO ,2554,สีน้ำตาลเท่ๆ,,22000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3975,WAVE125I ,2559,สีขาวสวยๆ,,35000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3974,WAVE110I ,2563,สีดำเท่ๆ,,36000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3971,WAVE110I ,2562,สีส้มจี๊ดจ๊าด,,34000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3969,WAVE110I ,2560,สีส้มแจ่มๆ,,29000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3968,WAVE110I ,2560,สีน้ำเงินสวยๆ,,32000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3967,WAVE125I ,2563,สีดำสุดโฉบเฉี่ยว,9427,44500.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3963,FINN115I ,2562,สีแดงหรูหราทันสมัย,,34000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3962,WAVE100S ,2551,,,16000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3960,DREAM SUPER CUB ,2560,สีแดงขาวแจ่มๆ,,33000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
3955,WAVE110I ,2562,สีน้ำเงินเท่ๆ,4357,39000.0,category-มอเตอร์ไซค์เกียร์ธรรมดา
